video_id,lane,detection_confidence,eff_acceleration_variance,eff_com_stability_index,eff_lateral_movement_ratio,eff_movement_smoothness,eff_path_straightness,eff_vertical_progress_rate,extraction_quality,freq_foot_frequency_hz,freq_foot_movement_amplitude,freq_hand_frequency_hz,freq_hand_movement_amplitude,freq_limb_sync_ratio,freq_movement_regularity,post_avg_body_lean,post_avg_elbow_angle,post_avg_knee_angle,post_avg_reach_ratio,post_body_lean_std,post_elbow_angle_std,post_hip_width_ratio,post_knee_angle_std,post_max_reach_ratio,skill_score,cluster_kmeans,cluster_gmm,cluster_dbscan,cluster_hierarchical,cluster_kmeans_rank,cluster_kmeans_label,cluster_gmm_rank,cluster_gmm_label,cluster_hierarchical_rank,cluster_hierarchical_label
Speed_finals_Innsbruck_2024_race031_poses,left,1.0,0.0734884908982377,0.0002558477462692,0.106485393894334,0.0522323911478939,0.2748215906998499,0.001429581049695,0.9506862816267242,0.9036144578313252,0.0626183707710463,0.9160305343511452,0.0766743351004202,0.6781999236979188,0.3292644735358672,1.7666813652716378,90.35368333909634,139.6730299123094,0.4503825213067767,4.301358043760581,60.782567127231104,0.5946955715472957,51.97872304793738,1.2108771207950773,-0.23605041893194245,1,1,0,0,1,advanced,1,level_2,1,advanced
Speed_finals_Innsbruck_2024_race031_poses,right,1.0,0.0645583574831096,0.0002928887585439,0.1157732261367102,0.0577763246806473,0.5253792020939786,0.002347809022772,0.9595022998566916,0.8982035928143712,0.0572736867667993,2.926829268292683,0.0639209145362358,0.8225122255146599,0.2969303947115709,1.7935701001129245,118.78402883949327,132.5630579941782,0.5282039984899973,4.74837180815134,60.70245583390838,0.6019532686423049,54.5816822549538,1.2713047827198305,-0.08356584147543598,1,1,-1,0,1,advanced,1,level_2,1,advanced
Speed_finals_Innsbruck_2024_race032_poses,right,0.7654320987654321,0.0268955068114517,0.0001546441720926,0.1104368998097685,0.0603141063538733,0.6029507337509721,0.0036399824531761,0.8482789829830125,1.048951048951049,0.0670394071320726,1.4685314685314683,0.0718762862869274,0.8993942495943966,0.4214775007273562,0.9613940895131368,114.98625999686595,118.64302881730652,0.5743892355221789,25.95858462342834,60.92358051836665,0.6229603290893155,59.3359651375109,1.221256963860923,0.023841063586300292,1,2,-1,0,1,advanced,2,level_3,1,advanced
Speed_finals_Seoul_2024_race001_poses,left,0.9791666666666666,0.043862412431807,0.0001628693317402,0.8105628919858243,0.0557387943420021,0.0308748945965878,0.0002391613032444,0.9335364094867644,0.5421686746987951,0.1016356303302708,0.5960264900662252,0.0809353346724416,0.4625544258410859,0.4335887546717379,18.089059922291987,128.22245438485103,128.2802101335954,0.7354094222728,56.203218555606966,54.5495643008636,0.5818402659140652,58.35513013643171,2.645578982424345,-0.22242244410037224,0,3,-1,1,0,beginner,0,level_1,0,beginner
Speed_finals_Seoul_2024_race001_poses,right,0.9965277777777778,0.0620487741210763,0.0003300303353779,0.1597078592243232,0.0542401288351124,0.2940234673757984,-0.0014638873663815,0.9450470482306988,0.5844155844155845,0.0406786905963156,0.9448818897637796,0.0685249557619979,0.8493591954315622,0.5350535475819328,-1.9046238922768133,102.82433964312814,114.81721434111417,0.5672133476771569,3.7901419233398728,59.71876528076525,0.5807939781582236,62.08787949723303,1.2185325925368835,0.2565858899567152,1,1,0,0,1,advanced,1,level_2,1,advanced
Speed_finals_Seoul_2024_race002_poses,left,0.9967320261437908,0.0619176443176801,0.0002849164766343,18.49853978052036,0.0556771455832275,0.1126714275556221,1.6441557304990802e-05,0.9485511329269188,0.5521472392638036,0.0520006525215741,1.25,0.065898584041227,0.6341918050545808,0.4150429571725436,-1.977652651795148,120.5026432102288,117.43167355850863,0.570609988799687,5.220980332579611,56.83988327676498,0.5739818976702014,61.808834593613945,1.091719931869069,-0.10233816109800366,1,1,0,0,1,advanced,1,level_2,1,advanced
Speed_finals_Seoul_2024_race002_poses,right,1.0,0.1065491513456002,0.000308092656341,0.3643855997571055,0.0551552082841571,0.172058657472695,0.0008854478787464,0.9472137093110437,0.5732484076433121,0.051476875933188,1.267605633802817,0.0685947824578551,0.5401720788755533,0.4433408113723984,-1.494357508818324,121.68037537424397,115.5204829531005,0.5782569374463711,5.685595969777912,54.46127220479138,0.580558021851486,60.56747025635599,1.1742538466479369,-0.0737205574581444,1,1,0,0,1,advanced,1,level_2,1,advanced
Speed_finals_Seoul_2024_race003_poses,left,1.0,0.1041265456586052,0.0003734630364988,0.3462865099493173,0.0550122469462501,0.1027674364296596,0.0004992710219489,0.9392058325217923,0.5333333333333333,0.0497296271584037,0.6030150753768845,0.0657080610799662,0.468026603555585,0.4825736852512241,0.6074044911209866,108.11230463384535,124.64711773848089,0.5449525394745003,3.764004831680338,59.2730480358684,0.6036888547767407,58.91115010417169,1.12811801688472,-0.17423838103548261,1,1,0,0,1,advanced,1,level_2,1,advanced
Speed_finals_Seoul_2024_race003_poses,right,0.9842271293375394,0.0203175216160573,0.000224728663753,0.2397726811947599,0.0547192782787894,0.17237693416373,-0.0009832639585841,0.9418128699176636,1.168831168831169,0.0560030019933646,0.5084745762711864,0.0660331156326863,0.671180883612698,0.4847081805386558,1.575490852574693,118.25942204526366,113.33608475528597,0.557188186293428,20.057373634141637,58.00048359904516,0.5841112276434952,58.91928046577779,1.0269961566249168,-0.029076073051266138,1,2,0,0,1,advanced,2,level_3,1,advanced
Speed_finals_Seoul_2024_race004_poses,left,0.9754601226993864,0.0880738311910541,0.0002412588559168,0.6064707433280407,0.0557256707577904,0.1175418452647499,0.0005203766318467,0.939228132085952,0.5769230769230769,0.0751428785243968,0.6206896551724139,0.0997005896921539,0.7195618592583929,0.608487840969616,-3.0098084780575927,125.886471992485,126.98677071109016,0.6414291273314373,4.153401019073494,54.28438286315006,0.5985079725630063,57.7175994806576,1.10212740454357,0.5422015787669179,1,1,0,0,1,advanced,1,level_2,1,advanced
