iteration,metric,reference_minus_cnn
3999,pr_auc,0.8790378950623312
4000,accuracy,0.16822429906542058
4000,balanced_accuracy,0.40264026402640263
4000,f1_macro,0.45596590909090906
4000,f1_beginner,0.8181818181818181
4000,precision_beginner,0.875
4000,recall_beginner,0.6666666666666667
4000,roc_auc,0.33003300330033003
4000,pr_auc,0.9056025945731828
4001,accuracy,0.08411214953271029
4001,balanced_accuracy,0.4245098039215687
4001,f1_macro,0.43125839677563815
4001,f1_beginner,0.8181818181818182
4001,precision_beginner,0.8333333333333334
4001,recall_beginner,0.8
4001,roc_auc,0.3764705882352941
4001,pr_auc,0.8990586718246293
4002,accuracy,0.15887850467289721
4002,balanced_accuracy,0.5454545454545454
4002,f1_macro,0.5431472081218274
4002,f1_beginner,1.0
4002,precision_beginner,1.0
4002,recall_beginner,1.0
4002,roc_auc,0.5138888888888888
4002,pr_auc,0.9010583848097206
4003,accuracy,0.14018691588785048
4003,balanced_accuracy,0.5353535353535354
4003,f1_macro,0.5376884422110553
4003,f1_beginner,1.0
4003,precision_beginner,1.0
4003,recall_beginner,1.0
4003,roc_auc,0.45707070707070707
4003,pr_auc,0.9036539987900142
4004,accuracy,0.11214953271028039
4004,balanced_accuracy,0.5343137254901961
4004,f1_macro,0.5297029702970297
4004,f1_beginner,1.0
4004,precision_beginner,1.0
4004,recall_beginner,1.0
4004,roc_auc,0.8333333333333334
4004,pr_auc,0.9672727692787987
4005,accuracy,0.10280373831775702
4005,balanced_accuracy,0.41383495145631066
4005,f1_macro,0.45044010715652505
4005,f1_beginner,0.8461538461538461
4005,precision_beginner,0.8888888888888888
4005,recall_beginner,0.75
4005,roc_auc,0.5048543689320388
4005,pr_auc,0.9307921354935769
4006,accuracy,0.15887850467289721
4006,balanced_accuracy,0.5673076923076923
4006,f1_macro,0.5431472081218274
4006,f1_beginner,1.0
4006,precision_beginner,1.0
4006,recall_beginner,1.0
4006,roc_auc,0.33653846153846156
4006,pr_auc,0.948050657352983
4007,accuracy,0.13084112149532712
4007,balanced_accuracy,0.47285353535353536
4007,f1_macro,0.47285353535353536
4007,f1_beginner,0.875
4007,precision_beginner,0.875
4007,recall_beginner,0.875
4007,roc_auc,0.5505050505050505
4007,pr_auc,0.8742721992490552
4008,accuracy,0.06542056074766356
4008,balanced_accuracy,0.5192307692307692
4008,f1_macro,0.5169082125603865
4008,f1_beginner,1.0
4008,precision_beginner,1.0
4008,recall_beginner,1.0
4008,roc_auc,0.4871794871794872
4008,pr_auc,0.9457824107356818
4009,accuracy,0.07476635514018692
4009,precision_beginner,0.0
4010,accuracy,0.11214953271028039
4010,balanced_accuracy,0.5388349514563107
4010,f1_macro,0.5297029702970297
4010,f1_beginner,1.0
4010,precision_beginner,1.0
4010,recall_beginner,1.0
4010,roc_auc,0.7621359223300971
4010,pr_auc,0.9702954211335236
4011,accuracy,0.10280373831775702
4011,balanced_accuracy,0.5339805825242718
4011,f1_macro,0.5270935960591133
4011,f1_beginner,1.0
4011,precision_beginner,1.0
4011,recall_beginner,1.0
4011,roc_auc,0.4563106796116505
4011,pr_auc,0.9380732339475576
4012,accuracy,0.06542056074766356
4012,balanced_accuracy,0.5238095238095238
4012,f1_macro,0.5169082125603865
4012,f1_beginner,1.0
4012,precision_beginner,1.0
4012,recall_beginner,1.0
4012,roc_auc,0.419047619047619
4012,pr_auc,0.9675387596899225
4013,accuracy,0.10280373831775702
4013,balanced_accuracy,0.5294117647058824
4013,f1_macro,0.5270935960591133
4013,f1_beginner,1.0
4013,precision_beginner,1.0
4013,recall_beginner,1.0
4013,roc_auc,0.5078431372549019
4013,pr_auc,0.936986576939848
4014,accuracy,0.14953271028037385
4014,balanced_accuracy,0.4829545454545454
4014,f1_macro,0.4852607709750566
4014,f1_beginner,0.8888888888888888
4014,precision_beginner,0.9
4014,recall_beginner,0.875
4014,roc_auc,0.33964646464646464
4014,pr_auc,0.8808163088697986
4015,accuracy,0.11214953271028039
4015,balanced_accuracy,0.5388349514563107
4015,f1_macro,0.5297029702970297
4015,f1_beginner,1.0
4015,precision_beginner,1.0
4015,recall_beginner,1.0
4015,roc_auc,0.5995145631067962
4015,pr_auc,0.9597562908860325
4016,accuracy,0.10280373831775702
4016,balanced_accuracy,0.5339805825242718
4016,f1_macro,0.5270935960591133
4016,f1_beginner,1.0
4016,precision_beginner,1.0
4016,recall_beginner,1.0
4016,roc_auc,0.6189320388349515
4016,pr_auc,0.9584064763552681
4017,accuracy,0.12149532710280375
4017,balanced_accuracy,0.53
4017,f1_macro,0.5323383084577114
4017,f1_beginner,1.0
4017,precision_beginner,1.0
4017,recall_beginner,1.0
4017,roc_auc,0.36
4017,pr_auc,0.8558902934112984
4018,accuracy,0.12149532710280375
4018,balanced_accuracy,0.5392156862745099
4018,f1_macro,0.5323383084577115
4018,f1_beginner,1.0
4018,precision_beginner,1.0
4018,recall_beginner,1.0
4018,roc_auc,0.5372549019607843
4018,pr_auc,0.9486401337690732
4019,accuracy,0.14953271028037385
4019,balanced_accuracy,0.41214285714285714
4019,f1_macro,0.44123711340206184
4019,f1_beginner,0.8
4019,precision_beginner,0.8461538461538461
4019,recall_beginner,0.7142857142857143
4019,roc_auc,0.47857142857142854
4019,pr_auc,0.907884170088082
4020,accuracy,0.10280373831775702
4020,balanced_accuracy,0.44636963696369636
4020,f1_macro,0.45044010715652516
4020,f1_beginner,0.8461538461538461
4020,precision_beginner,0.8571428571428572
4020,recall_beginner,0.8333333333333334
4020,roc_auc,0.4917491749174917
4020,pr_auc,0.9198732452009105
4021,accuracy,0.09345794392523366
4021,balanced_accuracy,0.5245098039215687
4021,f1_macro,0.5245098039215687
4021,f1_beginner,1.0
4021,precision_beginner,1.0
4021,recall_beginner,1.0
4021,roc_auc,0.6666666666666667
4021,pr_auc,0.9520342107717179
4022,accuracy,0.11214953271028039
4022,balanced_accuracy,0.45857142857142863
4022,f1_macro,0.45857142857142863
4022,f1_beginner,0.8571428571428572
4022,precision_beginner,0.8571428571428572
4022,recall_beginner,0.8571428571428572
4022,roc_auc,0.5257142857142857
4022,pr_auc,0.9173671375877577
4023,accuracy,0.06542056074766356
4023,balanced_accuracy,0.39441747572815533
4023,f1_macro,0.40596205962059617
4023,f1_beginner,0.7777777777777778
4023,precision_beginner,0.8
4023,recall_beginner,0.75
4023,roc_auc,0.18203883495145634
4023,pr_auc,0.8593994241053065
4024,accuracy,0.09345794392523366
4024,balanced_accuracy,0.4485714285714286
4024,f1_macro,0.4414191419141914
4024,f1_beginner,0.8333333333333334
4024,precision_beginner,0.8
4024,recall_beginner,0.8571428571428572
4024,roc_auc,0.3371428571428572
4024,pr_auc,0.8703535395264719
4025,accuracy,0.12149532710280375
4025,balanced_accuracy,0.4635714285714285
4025,f1_macro,0.4659966499162479
4025,f1_beginner,0.8666666666666667
4025,precision_beginner,0.875
4025,recall_beginner,0.8571428571428572
4025,roc_auc,0.48142857142857143
4025,pr_auc,0.9141160586847848
4026,accuracy,0.12149532710280375
4026,balanced_accuracy,0.35290404040404044
4026,f1_macro,0.3754385964912281
4026,f1_beginner,0.6842105263157895
4026,precision_beginner,0.7272727272727273
4026,recall_beginner,0.625
4026,roc_auc,0.5063131313131313
4026,pr_auc,0.8770243082511642
4027,accuracy,0.12149532710280375
4027,balanced_accuracy,0.41950113378684806
4027,f1_macro,0.4153478650343386
4027,f1_beginner,0.7647058823529411
4027,precision_beginner,0.75
4027,recall_beginner,0.7777777777777778
4027,roc_auc,0.4773242630385488
4027,pr_auc,0.8737124807045158
4028,accuracy,0.11214953271028039
4028,balanced_accuracy,0.5343137254901961
4028,f1_macro,0.5297029702970297
4028,f1_beginner,1.0
4028,precision_beginner,1.0
4028,recall_beginner,1.0
4028,roc_auc,0.41764705882352937
4028,pr_auc,0.930423773337086
4029,accuracy,0.12149532710280375
4029,balanced_accuracy,0.4635714285714285
4029,f1_macro,0.4659966499162479
4029,f1_beginner,0.8666666666666667
4029,precision_beginner,0.875
4029,recall_beginner,0.8571428571428572
4029,roc_auc,0.44999999999999996
4029,pr_auc,0.8991033638476497
4030,accuracy,0.08411214953271029
4030,balanced_accuracy,0.24428571428571433
4030,f1_macro,0.2875485219468499
4030,f1_beginner,0.5294117647058824
4030,precision_beginner,0.6
4030,recall_beginner,0.4285714285714286
4030,roc_auc,0.3471428571428572
4030,pr_auc,0.8020356812746666
4031,accuracy,0.08411214953271029
4031,balanced_accuracy,0.51
4031,f1_macro,0.5219512195121951
4031,f1_beginner,1.0
4031,precision_beginner,1.0
4031,recall_beginner,1.0
4031,roc_auc,0.7657142857142857
4031,pr_auc,0.9525869035708888
4032,accuracy,0.14018691588785048
4032,balanced_accuracy,0.54
4032,f1_macro,0.5376884422110553
4032,f1_beginner,1.0
4032,precision_beginner,1.0
4032,recall_beginner,1.0
4032,roc_auc,0.6657142857142857
4032,pr_auc,0.9431128980908217
4033,accuracy,0.07476635514018692
4033,balanced_accuracy,0.38510101010101017
4033,f1_macro,0.3531353135313531
4033,f1_beginner,0.6666666666666667
4033,precision_beginner,0.5
4033,recall_beginner,0.75
4033,roc_auc,0.2487373737373737
4033,pr_auc,0.7315629678978179
4034,accuracy,0.11214953271028039
4034,balanced_accuracy,0.4513201320132013
4034,f1_macro,0.4585714285714285
4034,f1_beginner,0.8571428571428571
4034,precision_beginner,0.875
4034,recall_beginner,0.8333333333333334
4034,roc_auc,0.3613861386138614
4034,pr_auc,0.8968261720642673
4035,accuracy,0.09345794392523366
4035,balanced_accuracy,0.334313725490196
4035,f1_macro,0.3821428571428571
4035,f1_beginner,0.7142857142857143
4035,precision_beginner,0.7777777777777778
4035,recall_beginner,0.6
4035,roc_auc,0.36274509803921573
4035,pr_auc,0.8845150832918838
4036,accuracy,0.15887850467289721
4036,balanced_accuracy,0.5544554455445545
4036,f1_macro,0.5431472081218274
4036,f1_beginner,1.0
4036,precision_beginner,1.0
4036,recall_beginner,1.0
4036,roc_auc,0.6435643564356436
4036,pr_auc,0.948610601759341
4037,accuracy,0.09345794392523366
4037,balanced_accuracy,0.5336538461538461
4037,f1_macro,0.5245098039215687
4037,f1_beginner,1.0
4037,precision_beginner,1.0
4037,recall_beginner,1.0
4037,roc_auc,0.47115384615384615
4037,pr_auc,0.9538808431173889
4038,accuracy,0.19626168224299068
4038,balanced_accuracy,0.5107709750566893
4038,f1_macro,0.5114955611199636
4038,f1_beginner,0.9130434782608696
4038,precision_beginner,0.9285714285714286
4038,recall_beginner,0.8888888888888888
4038,roc_auc,0.5215419501133787
4038,pr_auc,0.9068696151676561
4039,accuracy,0.14018691588785048
4039,balanced_accuracy,0.5445544554455446
4039,f1_macro,0.5376884422110553
4039,f1_beginner,1.0
4039,precision_beginner,1.0
4039,recall_beginner,1.0
4039,roc_auc,0.40429042904290424
4039,pr_auc,0.9212662482872227
4040,accuracy,0.09345794392523366
4040,balanced_accuracy,0.4485714285714286
4040,f1_macro,0.4414191419141914
4040,f1_beginner,0.8333333333333334
4040,precision_beginner,0.8
4040,recall_beginner,0.8571428571428572
4040,roc_auc,0.39142857142857146
4040,pr_auc,0.8711673199441203
4041,accuracy,0.13084112149532712
4041,balanced_accuracy,0.33571428571428574
4041,f1_macro,0.3860824742268041
4041,f1_beginner,0.7
4041,precision_beginner,0.7692307692307692
4041,recall_beginner,0.5714285714285714
4041,roc_auc,0.30000000000000004
4041,pr_auc,0.8454734343034704
4042,accuracy,0.10280373831775702
4042,balanced_accuracy,0.52
4042,f1_macro,0.5270935960591133
4042,f1_beginner,1.0
4042,precision_beginner,1.0
4042,recall_beginner,1.0
4042,roc_auc,0.43285714285714283
4042,pr_auc,0.9053529595052656
4043,accuracy,0.14018691588785048
4043,balanced_accuracy,0.48092783505154635
4043,f1_macro,0.47924753657808306
4043,f1_beginner,0.8823529411764706
4043,precision_beginner,0.8571428571428572
4043,recall_beginner,0.9
4043,roc_auc,0.4257731958762887
4043,pr_auc,0.8749562884600981
4044,accuracy,0.11214953271028039
4044,balanced_accuracy,0.5388349514563107
4044,f1_macro,0.5297029702970297
4044,f1_beginner,1.0
4044,precision_beginner,1.0
4044,recall_beginner,1.0
4044,roc_auc,0.4563106796116505
4044,pr_auc,0.9417788499887
4045,accuracy,0.08411214953271029
4045,balanced_accuracy,0.5288461538461539
4045,f1_macro,0.5219512195121951
4045,f1_beginner,1.0
4045,precision_beginner,1.0
4045,recall_beginner,1.0
4045,roc_auc,0.717948717948718
4045,pr_auc,0.9735546385079096
4046,accuracy,0.14953271028037385
4046,balanced_accuracy,0.47857142857142854
4046,f1_macro,0.4852607709750567
4046,f1_beginner,0.8888888888888888
4046,precision_beginner,0.9090909090909091
4046,recall_beginner,0.8571428571428572
4046,roc_auc,0.6042857142857143
4046,pr_auc,0.9286613668639063
4047,accuracy,0.08411214953271029
4047,balanced_accuracy,0.20132013201320131
4047,f1_macro,0.28754852194684977
4047,f1_beginner,0.5294117647058822
4047,precision_beginner,0.6363636363636364
4047,recall_beginner,0.33333333333333337
4047,roc_auc,0.08580858085808585
4047,pr_auc,0.7269484056248763
4048,accuracy,0.15887850467289721
4048,balanced_accuracy,0.5408163265306123
4048,f1_macro,0.5431472081218274
4048,f1_beginner,1.0
4048,precision_beginner,1.0
4048,recall_beginner,1.0
4048,roc_auc,0.3458049886621315
4048,pr_auc,0.8703991179610824
4049,accuracy,0.15887850467289721
4049,balanced_accuracy,0.44639175257731956
4049,f1_macro,0.4488033555391069
4049,f1_beginner,0.8095238095238095
4049,precision_beginner,0.8181818181818181
4049,recall_beginner,0.8
4049,roc_auc,0.46082474226804127
4049,pr_auc,0.8720026796132005
4050,accuracy,0.08411214953271029
4050,balanced_accuracy,0.4245098039215687
4050,f1_macro,0.43125839677563815
4050,f1_beginner,0.8181818181818182
4050,precision_beginner,0.8333333333333334
4050,recall_beginner,0.8
4050,roc_auc,0.23725490196078436
4050,pr_auc,0.8818776542875215
4051,accuracy,0.10280373831775702
4051,balanced_accuracy,0.4343137254901961
4051,f1_macro,0.45044010715652505
4051,f1_beginner,0.8461538461538461
4051,precision_beginner,0.875
4051,recall_beginner,0.8
4051,roc_auc,0.23333333333333328
4051,pr_auc,0.8786788409754618
4052,accuracy,0.06542056074766356
4052,balanced_accuracy,0.27427184466019416
4052,f1_macro,0.335423197492163
4052,f1_beginner,0.6363636363636364
4052,precision_beginner,0.7142857142857143
4052,recall_beginner,0.5
4052,roc_auc,0.14320388349514568
4052,pr_auc,0.815029761904762
4053,accuracy,0.10280373831775702
4053,balanced_accuracy,0.36798679867986794
4053,f1_macro,0.3943048576214405
4053,f1_beginner,0.7333333333333334
4053,precision_beginner,0.7777777777777778
4053,recall_beginner,0.6666666666666667
4053,roc_auc,0.43069306930693074
4053,pr_auc,0.8735708486656291
4054,accuracy,0.12149532710280375
4054,balanced_accuracy,0.4678030303030303
4054,f1_macro,0.4659966499162479
4054,f1_beginner,0.8666666666666667
4054,precision_beginner,0.8571428571428572
4054,recall_beginner,0.875
4054,roc_auc,0.3952020202020202
4054,pr_auc,0.8712330302726514
4055,accuracy,0.12149532710280375
4055,balanced_accuracy,0.42992424242424243
4055,f1_macro,0.4153478650343386
4055,f1_beginner,0.7647058823529411
4055,precision_beginner,0.6666666666666667
4055,recall_beginner,0.8181818181818181
4055,roc_auc,0.6174242424242424
4055,pr_auc,0.8783974996065913
4056,accuracy,0.11214953271028039
4056,balanced_accuracy,0.4513201320132013
4056,f1_macro,0.4585714285714285
4056,f1_beginner,0.8571428571428571
4056,precision_beginner,0.875
4056,recall_beginner,0.8333333333333334
4056,roc_auc,0.33003300330033003
4056,pr_auc,0.8801999809087439
4057,accuracy,0.09345794392523366
4057,balanced_accuracy,0.40898058252427183
4057,f1_macro,0.4414191419141914
4057,f1_beginner,0.8333333333333334
4057,precision_beginner,0.875
4057,recall_beginner,0.75
4057,roc_auc,0.7669902912621359
4057,pr_auc,0.9475668291474587
4058,accuracy,0.14953271028037385
4058,balanced_accuracy,0.4255050505050505
4058,f1_macro,0.44123711340206184
4058,f1_beginner,0.8
4058,precision_beginner,0.8333333333333334
4058,recall_beginner,0.75
4058,roc_auc,0.4722222222222222
4058,pr_auc,0.8956673971883707
4059,accuracy,0.14018691588785048
4059,balanced_accuracy,0.5306122448979591
4059,f1_macro,0.5376884422110553
4059,f1_beginner,1.0
4059,precision_beginner,1.0
4059,recall_beginner,1.0
4059,roc_auc,0.5884353741496599
4059,pr_auc,0.9225666550748649
4060,accuracy,0.08411214953271029
4060,balanced_accuracy,0.28398058252427183
4060,f1_macro,0.36854190585533875
4060,f1_beginner,0.6923076923076923
4060,precision_beginner,0.7777777777777778
4060,recall_beginner,0.5
4060,roc_auc,0.2815533980582524
4060,pr_auc,0.8605387667887668
4061,accuracy,0.13084112149532712
4061,balanced_accuracy,0.35392156862745094
4061,f1_macro,0.42460317460317465
4061,f1_beginner,0.7777777777777778
4061,precision_beginner,0.8461538461538461
4061,recall_beginner,0.6
4061,roc_auc,0.20588235294117652
4061,pr_auc,0.8725371120107962
4062,accuracy,0.09345794392523366
4062,balanced_accuracy,0.4294117647058824
4062,f1_macro,0.4414191419141914
4062,f1_beginner,0.8333333333333334
4062,precision_beginner,0.8571428571428572
4062,recall_beginner,0.8
4062,roc_auc,0.22352941176470587
4062,pr_auc,0.8753239688368207
4063,accuracy,0.09345794392523366
4063,balanced_accuracy,0.529126213592233
4063,f1_macro,0.5245098039215685
4063,f1_beginner,1.0
4063,precision_beginner,1.0
4063,recall_beginner,1.0
4063,roc_auc,0.4441747572815534
4063,pr_auc,0.9414764359351988
4064,accuracy,0.14018691588785048
4064,balanced_accuracy,0.5576923076923077
4064,f1_macro,0.5376884422110553
4064,f1_beginner,1.0
4064,precision_beginner,1.0
4064,recall_beginner,1.0
4064,roc_auc,0.7980769230769231
4064,pr_auc,0.9764283894948681
4065,accuracy,0.11214953271028039
4065,balanced_accuracy,0.45857142857142863
4065,f1_macro,0.45857142857142863
4065,f1_beginner,0.8571428571428572
4065,precision_beginner,0.8571428571428572
4065,recall_beginner,0.8571428571428572
4065,roc_auc,0.6414285714285715
4065,pr_auc,0.9290976812402558
4066,accuracy,0.07476635514018692
4066,balanced_accuracy,0.3245098039215686
4066,f1_macro,0.3531353135313532
4066,f1_beginner,0.6666666666666667
4066,precision_beginner,0.7142857142857143
4066,recall_beginner,0.6
4066,roc_auc,0.44313725490196076
4066,pr_auc,0.8622572230520782
4067,accuracy,0.09345794392523366
4067,balanced_accuracy,0.529126213592233
4067,f1_macro,0.5245098039215685
4067,f1_beginner,1.0
4067,precision_beginner,1.0
4067,recall_beginner,1.0
4067,roc_auc,0.3956310679611651
4067,pr_auc,0.9432792209098312
4068,accuracy,0.12149532710280375
4068,balanced_accuracy,0.46995464852607705
4068,f1_macro,0.4659966499162478
4068,f1_beginner,0.8666666666666667
4068,precision_beginner,0.8333333333333334
4068,recall_beginner,0.8888888888888888
4068,roc_auc,0.409297052154195
4068,pr_auc,0.8675759294040515
4069,accuracy,0.09345794392523366
4069,balanced_accuracy,0.4041950113378685
4069,f1_macro,0.3821428571428571
4069,f1_beginner,0.7142857142857143
4069,precision_beginner,0.6
4069,recall_beginner,0.7777777777777778
4069,roc_auc,0.30725623582766437
4069,pr_auc,0.8086013518827964
4070,accuracy,0.14953271028037385
4070,balanced_accuracy,0.5449999999999999
4070,f1_macro,0.5404040404040403
4070,f1_beginner,1.0
4070,precision_beginner,1.0
4070,recall_beginner,1.0
4070,roc_auc,0.4357142857142857
4070,pr_auc,0.9030871600843454
4071,accuracy,0.08411214953271029
4071,balanced_accuracy,0.4245098039215687
4071,f1_macro,0.43125839677563815
4071,f1_beginner,0.8181818181818182
4071,precision_beginner,0.8333333333333334
4071,recall_beginner,0.8
4071,roc_auc,0.5215686274509803
4071,pr_auc,0.9221184372414876
4072,accuracy,0.16822429906542058
4072,balanced_accuracy,0.45154639175257727
4072,f1_macro,0.45596590909090917
4072,f1_beginner,0.8181818181818182
4072,precision_beginner,0.8333333333333334
4072,recall_beginner,0.8
4072,roc_auc,0.5206185567010309
4072,pr_auc,0.8923532888560287
4073,accuracy,0.14018691588785048
4073,balanced_accuracy,0.3912371134020619
4073,f1_macro,0.39600296076980024
4073,f1_beginner,0.7142857142857144
4073,precision_beginner,0.7272727272727273
4073,recall_beginner,0.7
4073,roc_auc,0.29278350515463913
4073,pr_auc,0.813323313266473
4074,accuracy,0.12149532710280375
4074,balanced_accuracy,0.41950113378684806
4074,f1_macro,0.4153478650343386
4074,f1_beginner,0.7647058823529411
4074,precision_beginner,0.75
4074,recall_beginner,0.7777777777777778
4074,roc_auc,0.3832199546485261
4074,pr_auc,0.8595456539320429
4075,accuracy,0.07476635514018692
4075,balanced_accuracy,0.39927184466019416
4075,f1_macro,0.41960784313725485
4075,f1_beginner,0.8
4075,precision_beginner,0.8333333333333334
4075,recall_beginner,0.75
4075,roc_auc,0.2524271844660194
4075,pr_auc,0.8874190564292321
4076,accuracy,0.06542056074766356
4076,balanced_accuracy,0.5145631067961165
4076,f1_macro,0.5169082125603865
4076,f1_beginner,1.0
4076,precision_beginner,1.0
4076,recall_beginner,1.0
4076,roc_auc,0.41990291262135926
4076,pr_auc,0.9426237533648117
4077,accuracy,0.09345794392523366
4077,balanced_accuracy,0.40898058252427183
4077,f1_macro,0.4414191419141914
4077,f1_beginner,0.8333333333333334
4077,precision_beginner,0.875
4077,recall_beginner,0.75
4077,roc_auc,0.5800970873786409
4077,pr_auc,0.9384338108706345
4078,accuracy,0.10280373831775702
4078,balanced_accuracy,0.3392156862745098
4078,f1_macro,0.3943048576214405
4078,f1_beginner,0.7333333333333334
4078,precision_beginner,0.8
4078,recall_beginner,0.6
4078,roc_auc,0.5686274509803921
4078,pr_auc,0.9128015214626577
4079,accuracy,0.10280373831775702
4079,balanced_accuracy,0.5339805825242718
4079,f1_macro,0.5270935960591133
4079,f1_beginner,1.0
4079,precision_beginner,1.0
4079,recall_beginner,1.0
4079,roc_auc,0.8276699029126213
4079,pr_auc,0.971241071571701
4080,accuracy,0.13084112149532712
4080,balanced_accuracy,0.4309278350515464
4080,f1_macro,0.42460317460317465
4080,f1_beginner,0.7777777777777778
4080,precision_beginner,0.75
4080,recall_beginner,0.8
4080,roc_auc,0.3835051546391752
4080,pr_auc,0.8483576605956757
4081,accuracy,0.09345794392523366
4081,balanced_accuracy,0.4414191419141914
4081,f1_macro,0.4414191419141914
4081,f1_beginner,0.8333333333333334
4081,precision_beginner,0.8333333333333334
4081,recall_beginner,0.8333333333333334
4081,roc_auc,0.5264026402640264
4081,pr_auc,0.9111780160850214
4082,accuracy,0.11214953271028039
4082,balanced_accuracy,0.4627525252525253
4082,f1_macro,0.4585714285714285
4082,f1_beginner,0.8571428571428571
4082,precision_beginner,0.8333333333333334
4082,recall_beginner,0.875
4082,roc_auc,0.5631313131313131
4082,pr_auc,0.9070780304692859
4083,accuracy,0.10280373831775702
4083,balanced_accuracy,0.4343137254901961
4083,f1_macro,0.45044010715652505
4083,f1_beginner,0.8461538461538461
4083,precision_beginner,0.875
4083,recall_beginner,0.8
4083,roc_auc,0.33725490196078434
4083,pr_auc,0.9042576268256849
4084,accuracy,0.10280373831775702
4084,balanced_accuracy,0.409297052154195
4084,f1_macro,0.3943048576214405
4084,f1_beginner,0.7333333333333334
4084,precision_beginner,0.6666666666666667
4084,recall_beginner,0.7777777777777778
4084,roc_auc,0.526077097505669
4084,pr_auc,0.8721538825624248
4085,accuracy,0.10280373831775702
4085,balanced_accuracy,0.5294117647058824
4085,f1_macro,0.5270935960591133
4085,f1_beginner,1.0
4085,precision_beginner,1.0
4085,recall_beginner,1.0
4085,roc_auc,0.7137254901960784
4085,pr_auc,0.9610342066645032
4086,accuracy,0.11214953271028039
4086,balanced_accuracy,0.5388349514563107
4086,f1_macro,0.5297029702970297
4086,f1_beginner,1.0
4086,precision_beginner,1.0
4086,recall_beginner,1.0
4086,roc_auc,0.5024271844660194
4086,pr_auc,0.9534361323893603
4087,accuracy,0.14018691588785048
4087,balanced_accuracy,0.4661716171617162
4087,f1_macro,0.47924753657808306
4087,f1_beginner,0.8823529411764706
4087,precision_beginner,0.9090909090909091
4087,recall_beginner,0.8333333333333334
4087,roc_auc,0.3448844884488449
4087,pr_auc,0.8877166669556522
4088,accuracy,0.08411214953271029
4088,balanced_accuracy,0.3294117647058823
4088,f1_macro,0.36854190585533864
4088,f1_beginner,0.6923076923076923
4088,precision_beginner,0.75
4088,recall_beginner,0.6
4088,roc_auc,0.28627450980392155
4088,pr_auc,0.840503829667627
4089,accuracy,0.14953271028037385
4089,balanced_accuracy,0.48608247422680406
4089,f1_macro,0.4852607709750566
4089,f1_beginner,0.8888888888888888
4089,precision_beginner,0.875
4089,recall_beginner,0.9
4089,roc_auc,0.5257731958762887
4089,pr_auc,0.8813539425384289
4090,accuracy,0.12149532710280375
4090,balanced_accuracy,0.5204081632653061
4090,f1_macro,0.5323383084577114
4090,f1_beginner,1.0
4090,precision_beginner,1.0
4090,recall_beginner,1.0
4090,roc_auc,0.5453514739229025
4090,pr_auc,0.9104347138114999
4091,accuracy,0.14953271028037385
4091,balanced_accuracy,0.5404040404040404
4091,f1_macro,0.5404040404040404
4091,f1_beginner,1.0
4091,precision_beginner,1.0
4091,recall_beginner,1.0
4091,roc_auc,0.3017676767676768
4091,pr_auc,0.8750530384221601
4092,accuracy,0.14018691588785048
4092,balanced_accuracy,0.42970521541950113
4092,f1_macro,0.4331983805668016
4092,f1_beginner,0.7894736842105263
4092,precision_beginner,0.8
4092,recall_beginner,0.7777777777777778
4092,roc_auc,0.5873015873015873
4092,pr_auc,0.8908667337390641
4093,accuracy,0.09345794392523366
4093,balanced_accuracy,0.3821428571428571
4093,f1_macro,0.3821428571428571
4093,f1_beginner,0.7142857142857143
4093,precision_beginner,0.7142857142857143
4093,recall_beginner,0.7142857142857143
4093,roc_auc,0.44285714285714284
4093,pr_auc,0.8724025852784123
4094,accuracy,0.10280373831775702
4094,balanced_accuracy,0.5294117647058824
4094,f1_macro,0.5270935960591133
4094,f1_beginner,1.0
4094,precision_beginner,1.0
4094,recall_beginner,1.0
4094,roc_auc,0.8156862745098039
4094,pr_auc,0.9662469907453675
4095,accuracy,0.09345794392523366
4095,balanced_accuracy,0.3630363036303631
4095,f1_macro,0.3821428571428571
4095,f1_beginner,0.7142857142857142
4095,precision_beginner,0.75
4095,recall_beginner,0.6666666666666667
4095,roc_auc,0.39603960396039606
4095,pr_auc,0.8739928591799169
4096,accuracy,0.12149532710280375
4096,balanced_accuracy,0.41950113378684806
4096,f1_macro,0.4153478650343386
4096,f1_beginner,0.7647058823529411
4096,precision_beginner,0.75
4096,recall_beginner,0.7777777777777778
4096,roc_auc,0.481859410430839
4096,pr_auc,0.8781626875300599
4097,accuracy,0.05607476635514019
4097,balanced_accuracy,0.5097087378640777
4097,f1_macro,0.5144230769230769
4097,f1_beginner,1.0
4097,precision_beginner,1.0
4097,recall_beginner,1.0
4097,roc_auc,0.28883495145631066
4097,pr_auc,0.9243223566308244
4098,accuracy,0.08411214953271029
4098,balanced_accuracy,0.5242718446601942
4098,f1_macro,0.5219512195121951
4098,f1_beginner,1.0
4098,precision_beginner,1.0
4098,recall_beginner,1.0
4098,roc_auc,0.38592233009708743
4098,pr_auc,0.9110890635423345
4099,accuracy,0.10280373831775702
4099,balanced_accuracy,0.2936893203883495
4099,f1_macro,0.3943048576214405
4099,f1_beginner,0.7333333333333334
4099,precision_beginner,0.8181818181818181
4099,recall_beginner,0.5
4099,roc_auc,0.23786407766990292
4099,pr_auc,0.8893763213530655
4100,accuracy,0.08411214953271029
4100,balanced_accuracy,0.4245098039215687
4100,f1_macro,0.43125839677563815
4100,f1_beginner,0.8181818181818182
4100,precision_beginner,0.8333333333333334
4100,recall_beginner,0.8
